en,consolation,n,,"ajü [HL]; hkasi obi [HHL HL];
",echeruo
en,ntasiobi[HHLHL].,,,"",echeruo
en,console,v,,"gügüö [LLH]; kasie [HLH], consort with lovergbaaökwa [HHLL] (West
  Igbo).",echeruo
en,conspiracy,n,,"agbügba [LLL]; ekwerekwe
[LHHH]; izu öjöö [LL HHH]; mgbügba
  [HHH], conspire    v kwee [HH]; röö [HH].",echeruo
en,constipated (be),v,,"hiioafo [HH HH]; lüöpfö
  [LHHH]; rüö afö [LH HH].",echeruo
en,constipation,n,,"atoökïka [HH LLL];öcï[LH], constrict v fïköö [HLL]; kpaa [LH].",echeruo
en,constriction,n,,mfïökö [HHHL].,echeruo
en,construct,v,,"lüö [HH] (Onïca); rüö [HH]; vvuo
",echeruo
en,"[HH], consult v gbaa izu [HH LL], consultation",n,,"ase[LL];asïa[LLL];ese[LL];
  izu [LL]; izuzu [LLL].",echeruo
en,consult oracle,v,,jüö ese [HH LL] consumerie [LH].,echeruo
en,"contagious (be)    i- fee mfe [HH LL], container",n,,"agbidi [HLL]; akpa [LL]; igbe
  [LH]; mkpö [HL], ügba [LH].",echeruo
en,contemplate,v,,cee [LH].,echeruo
en,"contempt     /;  nleda [HHL]; nneda [HHL]
  (Onïca).",,,"",echeruo
en,contempt for (have),v,,"leda anya [HL HH];
  neda anya [HL HH].",echeruo
en,contentiousness,n,,agügö [LLL].,echeruo
en,"contentious (be) i- shie agügö [HH LLL]; sie
  agügö [HH LLL], contest",n,,"ndöndö [LL LH]: ndöröndörö [LLL
  LHH].",echeruo
en,contest,v,,düö ndö [LH LH].,echeruo
en,"contestation    /; arümarü üka [LHHH HL], contraband",n,,"afïa iwu [HHH HH]; ahïa iwu
  [HHH LH].",echeruo
en,contract,n,,"agba [LL]; ölü ngo [HH HL]; örü
  ngo [HH HL].",echeruo
en,contract,v,,kwee agba [HH LL].,echeruo
en,"196

contradict	English-Igbo Index	  cover

contradict",v,,rühaa [HHH] (öhafia).,echeruo
en,contribute (money),v,,"gbaa ego [HH HH]; tüö
",echeruo
en,ütü[HHLH].,,,"",echeruo
en,contribution,n,,ütü [LH].,echeruo
en,controversy,n,,"arümarü üka [LHHH HL];
ndörö ndörö [LLL LHH]; nsem okwu [LLL
  HH].",echeruo
en,conundrum,n,,"agwügwa [HLH]; gwam-gwa
  gwam [HH-L H].",echeruo
en,convene a meeting,v,,"kuo oku [LH LL]
  (öhafïa).",echeruo
en,conversation,n,,"nkata [HLH] (önïca); üka
  [HL].",echeruo
en,converse with,v,,"ghee önü [HHHH];kpaï[HH]
(öhafia); kpayere [HHH] (Ohafïa/Bende);
  yee önü [HH HH].",echeruo
en,conversion,n,,ntügharï [HHHH].,echeruo
en,convoy,n,,otu ije [LL HL].,echeruo
en,convulsion,n,,"aj ü di mgba [LL H HH]; di mgba
  [H LH]; ose [LL].",echeruo
en,cook-stand,n,,ekwu [HL].,echeruo
en,cook,v,,"ghuo [LH] (Owere); nuo [LH]; shie
  [HH]; sie [HH]; wuo [HH].",echeruo
en,cooked (be fully),v,,"ghee [LH]; hee [LH]; yee
  [LH].",echeruo
en,cook (by boiling),v,,huo [HH].,echeruo
en,cook (by burning),v,,hüö [HH].,echeruo
en,cool down,v,,"jihi oyi [HH~HL]; jüö oyi [LH
  HH].",echeruo
en,copper-knotted cords,n,,ovulu [LLL] (Oka).,echeruo
en,copulate with,v,,gbaa [LH]; sie [LH].,echeruo
en,co-habit,v,,biköö [LHH].,echeruo
en,co-habitation,n,,mbikö [HHL}.,echeruo
en,co-ordinate,v,,raköö [HLH] (önïca).,echeruo
en,cord,n,,"agbö [HH]; agbü [HH]; ero [LL]
  (önïca).",echeruo
en,cormlet (of cocoyam),n,,anünü ede [LLL].,echeruo
en,corn,n,,"akpa akpa [LL LL] (Ndizuögü); akpökpa
[LLH] (Afikpo); ikpakpa [LLH] (öhafia);
  öka [HL]; ükwa oru [HL HL] (Okigwe).",echeruo
en,corner,n,,"aba [LL]; abam [HLL]; agi'ga [J0LI4}
agüga [HLL];akükü [HLL]; ekiki [HLL]; nci
[LL]; nkö [HH]; nsüla [HLH]; ofe [LL]; üsö
  [LH]; üsü [LH].",echeruo
en,corner-wise,adv,,akükü akükü [HLL HLL].,echeruo
en,corner of house,n,,aba [LL]; ükülü [LLL] (Oka).,echeruo
en,corner of mouth,n,,üga [LH].,echeruo
en,corner room,n,,"usekwu [LLL]; uspkwu [LLL], cornhuskenwo öka [LL HL].",echeruo
en,corn (dried),n,,"ïkpö [LH]; ïkpökïri [LH]; ïpö
  
[LH]; mkpökïrï [LHHH].",echeruo
en,corn cob,n,,isi öka [HH HL]; oko öka [LH HL].,echeruo
en,corn meal,n,,"ïkpö [LH]; ïkpökïri [LH]; ïpö
  [LH]; nni öka [HH HL]; nri öka [HH HL].",echeruo
en,corn stalk,n,,okporo öka [HHH HL].,echeruo
en,coronation,n,,ocici [LHH].,echeruo
en,corpse,n,,ozu [HH]; öcü [HL].,echeruo
en,correct,v,,gbazie [LHH].,echeruo
en,correctly,adv,,öfurna [LHH].,echeruo
en,corrode,v,,"taaajalï[HH HHH];taaajara [HH
",echeruo
en,HHH];taaajarï[HHHHH].,,,"",echeruo
en,corruption,n,,"ule [LH] (önïca); ure [LH]
  (Owere).",echeruo
en,cosmetic dye,n,,ögalï [HLH]; ögalü [HLH].,echeruo
en,cost,n,,önü ahïa [HH HHH].,echeruo
en,costume,n,,ejiji [HHH]; ekike [HHH].,echeruo
en,costuming area,n,,ajaba [HHH] (Afikpo).,echeruo
en,cost a lot,v,,"daa önü [LH HH]; galaa önü [LHH
  HH].",echeruo
en,cotton,n,,"obulu [LHH] (loan); ogho [HH]; owu
  [LH] (loan); owulu [LHH] (loan).",echeruo
en,"cotton-tree   11 akpü [HH] Ceiba pendandra:
  B buonopozense: ogho [HH] Gossypiumspp.",,,"",echeruo
en,cotton cloth,n,,aböca [abö öca] [LHH].,echeruo
en,cotton cords,n,,ovulu [LLL] (Oka).,echeruo
en,couch,n,,akwa [LL].,echeruo
en,cough,n,,ükwala [HHL]; ükwara [HHL].,echeruo
en,cough,v,,"kwaa ükwala [HHHHL];kwaa ükwara
  [HH HHL].",echeruo
en,council,n,,nzukö [HLH].,echeruo
en,counsel,n,,ndümödü [LLHL]; ödü [HH].,echeruo
en,counsel,v,,"düa [LH]; düö [LH]; gbaa ume [HH
  HH].",echeruo
en,count,n,,agügü [HHH]; ögügü [HHH].,echeruo
en,"count v göö [HH]; güö [HH], countenance",n,,ihu [HH]; iru [HH].,echeruo
en,counter,n,,agügü [HHH].,echeruo
en,country,n,,mba [HL]; obodo [LLL].,echeruo
en,courage,n,,obi sie ike [HL HH HH]; ume [HH].,echeruo
en,ourageous (be),v,,kaa obi [HH HL].,echeruo
en,courtyard,n,,oro [LH].,echeruo
en,court action,n,,ikpe [LH].,echeruo
en,cousin,n,,Daa nta [HH LL].,echeruo
en,cousin (maternal),n,,ibe nne [LH HH].,echeruo
en,cousin (paternal),n,,ibe nna [LH HH].,echeruo
en,cousins,n,,ümü nna [HL HH].,echeruo
en,covenant,n,,agba [LL]; nkwa [HL].,echeruo
en,covenant (blood),n,,ögbügba ndü [LHH HL].,echeruo
en,covenant (make),v,,gbaa ndü [HH HL].,echeruo
en,cover,v,,kecie [HHH]; kpuo [LH].,echeruo
en,"197

covering

[gbo Dictionary

cross



covering (have a)",v,,kpuru [LH].,echeruo
en,covering up,n,,mkpuci [HLH].,echeruo
en,coverlid,n,,okwu [HH].,echeruo
en,cover (provide),v,,kpugide [LHH].,echeruo
en,cover (take),v,,ria [LH].,echeruo
en,"cover-cloth   /; abala agïdï [LLH HHL]; abala
ngïdï [LLH HHL]; abara agïdï [LLH HHL];
  abara ngïdï [LLH HHL]; agbö [HH].",,,"",echeruo
en,cover completely,v,,"kpucie [LHH], cover overfiide [LH]; kpucie [LHH].",echeruo
en,cover top of wall,v,,"kpuo mgba aja [LH HH
  HH].",echeruo
en,cover with earth,v,,"kwöyï aja [HH HL]
  (öhafi'a).",echeruo
en,"covetousness    ;; anya ukwu [HH HH], cow",n,,"efi [HH] (Onïca); ehi [HH]; eshu [HH]
  (Udi).",echeruo
en,coward    /; ndudu [LLL].,,,"",echeruo
en,cowpea,n,,"aki'dï[LHL], cow (bush)ewu öhïa [HH HHH], cowryayö [LL];ayölö[LLL];ayörö[LLL];
egokmkïrï [HH HHHH]; mkpürü ego [HHH
  HL] Cypraea mollusc: Cyprea moneta.",echeruo
en,cowries (bag of 6),n,,isi ego [HH HH].,echeruo
en,cowries (bag of 60),n,,ukwu ego [LL HH].,echeruo
en,"cowries (bag of 1,200)",n,,akpa ego [LL HH].,echeruo
en,cowries (bundle),n,,"akpflï[LLL];akwa[HH];
  ngugu ego [HLL HH]; oku [LL].",echeruo
en,cowry-bracelet,n,,ego aka [HH HH].,echeruo
en,"cowry units /; ekpete [HLL], crab  77 abökö [HHH]; abükö [LHH]; adakada
[HLH]; akalaka [HHHH]; akïkala [LHHH]
(Oka); dakada [HLH]; nhücö [LHH]; nshikö
  [LHH]; nsikö [LHH].",,,"",echeruo
en,crack (e.,,,"",echeruo
en,g.,,,"",echeruo
en,nuts),v,,tie [LH].,echeruo
en,crack fingers,v,,"gbaa aka [HH HH]; gbaa öyö
  [HH LL].",echeruo
en,craft,n,,ügbö [HH].,echeruo
en,craftiness,n,,aghö [HL]; aghüghö [HLL].,echeruo
en,crafty person,n,,ökï [HL].,echeruo
en,crane,n,,ügbala [HLL]; ügbana [HLL].,echeruo
en,'crave,v,,güa [LH]; güö [LH].,echeruo
en,crawl /7 igbe [HH]; püö [HH].,,,"",echeruo
en,crawl,v,,"gbee [HH]; gbee egbere [HH HHH];
gbee igbe [HH HHH]; gbee igbere [HH
  HHH]; ria [HH].",echeruo
en,crawl into,v,,kpuo [HH].,echeruo
en,crayfish,n,,"ahara oca [HHH HH]; ayïya [LLL];
  oporo [LLH].",echeruo
en,crazy (go),v,,"gbaa ala [HH HH]; gbaa ara [HH

HH]; ghaa ala [HH HL] (Onïca); güö ala [LH
HH] (Onïca); wïa ala [LH HH]; yïa ala [LH
  HH], creak r haa önü [HH HL].",echeruo
en,cream  /; ude [HH].,,,"",echeruo
en,cream of corn,n,,agïdï [LHH].,echeruo
en,create,v,,kee [LH].,echeruo
en,create havoc,v,,mee ïkpa [HH LH].,echeruo
en,creation    ;; okike [LLLJ.,,,"",echeruo
en,creative (be)    r caa nca [HH LH].,,,"",echeruo
en,creep,n,,"püö [HH], creep v ria [HH].",echeruo
en,creeper,n,,ogo [HH].,echeruo
en,"creeper (kind of) /; akübara [HHHH]; akügba
[HHH]; akügbara [HHHH] Mucuna ureas;
  ökötö [LLH]""; ügbö ögïrï [HH LLL], cremation ash /; önünü [LLL].",,,"",echeruo
en,"crest(offowl) /; alöegbene[LHLLL];aliiökpa
[LH LL]; arü egbene [LH LLL]; arü ökpa
  [LH LL].",,,"",echeruo
en,cricket,n,,"abösö [LHH]: abüzü [HHL]; aja anï
[HH LL] (West Jgbo); avüsï [HHL]; avüyü
[HHL]; avüzü [LHH]: mbïsï [LHH]; mbösö
[LHH]; mbüzii [HHL]; mkpükpö [LHL]; nte
  [LH].",echeruo
en,criminal,n,,"ome-ka-ome [LL-H-LL], crippleonye ngwörö [HH HHH].",echeruo
en,crippled (become),v,,"daa ngwölö [LH HHH];
  daa ngwörö [LH HHH].",echeruo
en,crisis,n,,"osu agha [HL HL], criticise v kwutöö [HLH].",echeruo
en,"crockery     ;;   afcrc [HHH]; efere [HHH]
  (Owere).",,,"",echeruo
en,crocodile,n,,"aga ngwü [HH LL]; agangwu
[HHLL]; aghü [HH]; agü iyi [HH HH]; ajiï
[LHH];  ajü   [HH]:  ajü  iyi  [HH  HH]
Cataphractus; okeagü iyi [HHHL HL]; öba
  [LL].",echeruo
en,crocus (yellow),n,,edo [LL].,echeruo
en,crook,n,,"isi ngö [HH HL]; ngö [HH]: ngu [HH];
nguru [HLL]; ngü [HH]; ngwuru [HLL];
  ogugu [HLL]; ukpoo [LHL].",echeruo
en,crookedness,n,,"mgbagö [HHL]; mgbagwö
  [HHL].",echeruo
en,crooked (become),v,,.,echeruo
en,crooked (be),v,,"gbagöö [HLH]; gbagüö [HLH];
mee mgbagö [HH LLL]: mee mgbagwö [HH
  LLL].",echeruo
en,cross,n,,"obe [HH], cross v fee [HH],
198

crossbeam

English-Igbo Index

cymbal



crossbeam ;? amala [HLL].",echeruo
en,crosscheck,v,,zuo [LH].,echeruo
en,crossroad,n,,agalaba [HLLL].,echeruo
en,crosswise,adv,,uhie [LLL].,echeruo
en,cross out,v,,kagbuo [LHH].,echeruo
en,"",,,"",echeruo
en,crossover,v,,"feta[LL]; fete [LH];gafeta [HLH],
crouchsukwuru [HLH]; tukwuru [HLH].",echeruo
en,crow    /; ugolo öma [HLH LL].,,,"",echeruo
en,crowd,n,,"idu [LL] (West Igbo); igwe [LL];
  ögbakö [HHL]; üsii [LL].",echeruo
en,crowing,n,,ube [HH].,echeruo
en,crown // okpu eze [LH HH].,,,"",echeruo
en,crow-bird,n,,nza [HH].,echeruo
en,crucifix,n,,obe [HH].,echeruo
en,crucify,v,,kpögbue [LHH]; kpögbuo [LHH].,echeruo
en,cruelty,n,,aka ike [HH HH]; nta [LH].,echeruo
en,crumbs,n,,"aghirigha[HHHH];ifirife[HHHH];
  inri [HHH], crush r cee [LH]; dagbuo [LHH]; föö [HH];
  gbarie [HLH]; zöpïa [HLH].",echeruo
en,cry,n,,ube [HH]; obube [LHH].,echeruo
en,cry,v,,"bee [HH]; bee akwa [HH HH]; gbüö
[HH]; kwaa [HH] (önïca); kwaa akwa [HH
  HH].",echeruo
en,cry of grief,v,,süö ude [LH HH].,echeruo
en,cry of sorrow,n,,akwa arïri [HH LLL].,echeruo
en,cry out,v,,tie [LH]; tïa [HH] (Ohafi'a).,echeruo
en,cubicle,n,,"ülö nnwubi [HL HHL]; iilö ubi [HL
  HL].",echeruo
en,cub (lion's),n,,owa odum [H LLH].,echeruo
en,cucumber   u anyü [HH]; anyü nda [HH LL].,,,"",echeruo
en,cud,n,,mgbügha [HHL].,echeruo
en,cue,n,,arö [HL].,echeruo
en,"cultivate v marie ala [HLH LL], cult-child",n,,nwa uhie [H HHH].,echeruo
en,culture n.,,,"",echeruo
en,omenala [LHLL].,,,"",echeruo
en,cult language (Arö),n,,"nsibidi [LLLL];nsibiri
  [LLLL] (Aröcukwu).",echeruo
en,cult slave (kinds of),n,,"akankolo [HHHHH]
(West Igbo); oru ama [HL HH] (Nsiika);
oruma [HLL] (Nsüka); osu [LH]; ugwule
  [HHH]; ume [LH].",echeruo
en,cunning,n,,"aghö [HL]; aghüghö [HLL]; üla
  [LL]; ürü [LH] (öhafia).",echeruo
en,cunning (be),v,,ghöö aghüghö [LH HLL].,echeruo
en,cunt,n,,ikpu [HL].,echeruo
en,cup,n,,"aga [HH] (West Igbo); ede [LL]; iko

[LH]; mpiko [LLH]; okuku [LHH]; öbö
  [HL]; uko [LH].",echeruo
en,cure,v,,gwöö [HH].,echeruo
en,curl round,v,,gwöö [HH].,echeruo
en,curl up,v,,hïkwöö [LHH].,echeruo
en,currency,n,,ego [HH].,echeruo
en,currency (kind of) // abïï [LHL].,,,"",echeruo
en,current,n,,akpölï [HHH] (Onïca).,echeruo
en,curse /( akwükwa [LLL]; ikwu [LL].,,,"",echeruo
en,curse,v,,"büa önü [LH HH]; büö iyi [LH HH];
biiö önü [LH HH]: gbaaakwükwa [HH LLL]
(Ngwa); göö öfö [HH HH]; kpöö iyi [HH
HL]; kwaa iyi [HH HH]; kwue ikwu [LH
LL]; kwuo ikwu [LH LL]; tüö iyi [LH HH];
",echeruo
en,viia önü [LH HH]; vüö önü[LH HH].,,,"",echeruo
en,curtain » akwa mkpuci [HL HLH].,,,"",echeruo
en,curved end (of pole) /) isi ngö [HH HL].,,,"",echeruo
en,"custom   // omenala [LHLL]; ödïbendï[LL H
  HH], cut",v,,"bee [LL]; caa [LL]; gbuo [HH]; kpaa
",echeruo
en,[LH];yee[LL].,,,"",echeruo
en,cutlass,n,,mmaoge[HLLL];opio[LHH](Arö) tut (e.,echeruo
en,g.,,,"",echeruo
en,grass),v,,süö [LH].,echeruo
en,cut (sustain a),v,,yie [LH].,echeruo
en,cut (with razor) \' bee uce [HH LH].,,,"",echeruo
en,cutting up,n,,öbübö [LLH].,echeruo
en,cut deep into,v,,gbumie[HLH].,echeruo
en,"cut down r gbujie [HHH]; gbutuo [HLH], cut hair",v,,"kpaa isi [HH HH]: laa [LH]; laa isi
  [HH HH].",echeruo
en,cut incisors,v,,waa eze [HH HH].,echeruo
en,cut into pieces,v,,"gbulie[HLH];gburie[HLH];
  nwubie [HLH], cut into twogbubie [HLH].",echeruo
en,cut off,v,,"bepü [HL]: cabiri [HLL]: gbubie
  [HLH]; gbupü [HL].",echeruo
en,cut off outright,v,,"gböö [HH], cut open r gbuwaa [HHH].",echeruo
en,cut open a hole,v,,gbupuo [HHH].,echeruo
en,cut out of,v,,kewapüta [HLHL].,echeruo
en,cut path,v,,waa iizö [HH HL].,echeruo
en,cut path or swathe 1  waa [HH].,,,"",echeruo
en,cutteeth,v,,fuoeze[HHLL]:puoeze[HH LL].,echeruo
en,cut up i' böö [LH]: gburie [HLH]; jibie [HLH].,,,"",echeruo
en,cut up and put into r wanye [HH].,,,"",echeruo
en,"cymbal    /; aja [HH]; öyö [LL]: üyö [LL],
  

  


I <>■•)

dagger	Igbo Dictionary	defective

D
dagger",n,,"ngwu [LH],
",echeruo
en,dally,v,,gbueoge[HHHL];gbuooge[HHHL].,echeruo
en,damage,n,,mmëbi [HHL].,echeruo
en,damage,v,,bibie [HLH]; mebie [HLH].,echeruo
en,"damn     r  büö önü [LH HH]; maa ikpe [HH
  LH].",,,"",echeruo
en,"dance  ;;   ebu [HL] (Abakiliki/Afikpo); egu
  [HH]; egwu [HH]; nkvva [HL]; uri [HH].",,,"",echeruo
en,dance,v,,"gbaa [HH]; gbaa egwu [HH HH];gbaa
  uri [HH HH]; tee egwu [HH HH].",echeruo
en,dance (fertility)   /; üpïtï [HLL] (Nnobi).,,,"",echeruo
en,dancers,n,,"ndï egwu [HH HH], dance for pay v gbaa ïta [HH LL], dandyöcö mma [LH HH].",echeruo
en,dane gun /; egbe cam [HL L].,,,"",echeruo
en,danger    ;; egwu [HL].,,,"",echeruo
en,dare to,v,,"nwaa [LH], daring    adj ökala [HHH] (önïca).",echeruo
en,daring (be),v,,"shie anya [LH HH]; sie anya
  [LH HH], dark    ad} ojii [HHH].",echeruo
en,"darken    v jie [HH], darkness",n,,"itiri [LLL]; öcïct [LHH]; öcïcïrï
  [LHLL]; ucici [LHH]; utiri [LLL].",echeruo
en,dark (become),v,,"gbaa itiri [HH LLL]; gbaa
  ucici [HH LLL]; gbaa utiri [HH LLL].",echeruo
en,dark red,n,,"ugo [LL], darling /; üsö [LH] (önïca).",echeruo
en,"daughter's child   //   okele [HHH]; okene
  [HHH].",,,"",echeruo
en,daughter,n,,"ada [LH]; ada ünö [LH HL]
  (önïca); nwa amï [H LL] (öhafïa).",echeruo
en,daughter (second),n,,ülü mma [LH HH].,echeruo
en,daughters of kindred,n,,"ümü ada [HH LH];
  ümü ökpü [HH HH].",echeruo
en,dawn,n,,"ci [H]; ifolo ütütü [HLL LLL]; isi
  ütütü [HH LHL]; ütütü [LHL].",echeruo
en,dawn,v,,"böö [LH]; büö [LH]; foo [HH]; hoo
  [HH]; vüö [LH].",echeruo
en,dawning,n,,ohuho [LHH].,echeruo
en,day,n,,ci [H]; üböcï [HLL].,echeruo
en,daybreak,n,,"ifolo ütütü [LHH HHL], daylightüböcï [HLL].",echeruo
en,day-time,n,,.,echeruo
en,daytime,n,,"efifie [LHLL]; ehihie [LHLL]; ukori
  
[LHH] (Ututu); üböcï [HLL].",echeruo
en,"day after tomorrow /; nvvanneeci [HHHHH], dead-of-night /; abalï isi [LLL LL].",,,"",echeruo
en,deaden,v,,gbasie [HLH].,echeruo
en,dead of night,n,,"nde eii [LL HL]: nda eri [LL
  HH].",echeruo
en,deaf-mute,n,,"ogbi [HL];ogbu[HL], dear    adj oke önü [HH HH].",echeruo
en,dear to (be),v,,hü n'anya [H HH]; masï [HH].,echeruo
en,death /; önwü [HHJ debate,n,,"arümarü üka [LHHH HL], debate an issue v lüö üka [LH HL]; rüö üka
  [LH HL].",echeruo
en,debt,n,,ügwö [HH].,echeruo
en,debt (be in),v,,jide ügwö [LH HH].,echeruo
en,decay >/ ule [LH] (önïca); Lire [LH] (Owere).,,,"",echeruo
en,decay,v,,lee [HH]: ice [HH].,echeruo
en,"deceit /; aghö[HL];aghüghö[HLL];akaenwe
  [HH LL""]: üla [LL], deceive",v,,"gbagliarïa anya [IILHH]; ghögbuo
[HHH]; ghöö aghüghö [LH HLL]; ghüö
aghüghö   [HH   HLL],   megharïa  anya
  [HLHH].",echeruo
en,deception,n,,"njatü [HHL]; nlafu [HHL]; nrafu
  [HHL], decide    v coo [LH], decide (case)   r kpebie [HLH]; waa ikpe [HH
  HH].",echeruo
en,decision,n,,mkpebi [HHL].,echeruo
en,declare,v,,kpöpüta [HLH].,echeruo
en,decorate,v,,"cöö mma [HH HH], decorate bodydee uli [HH LL]; dee uri [HH
  LL], decreemaa iwu [HH LH]; vinye iwu [LH
  LH].",echeruo
en,"dedicate    v göö [HH], dedication",n,,ucu [LH].,echeruo
en,deeds,n,,"omume [LLH], deeds (sacred)ihi [HL].",echeruo
en,deer,n,,"ele [HH]; ene [HH]; mgbada [LLL], deer (female)    /; nne ele [HH HH].",echeruo
en,defamation,n,,"nkarü [HLH]; nkatö [HHL];
  nkwutö [HHL].",echeruo
en,defame,v,,"delie [HLH]; karüö [LHH]; katöö
",echeruo
en,"[HLH];köböö[HHH]:kpöluo[HLH];kwutöö
[HLH]; mebie aha [HLH HH].",,,"",echeruo
en,defeat,v,,"melie [HHH]; merie [HHH], defecatenyüö [HH].",echeruo
en,defect,n,,"ölü [HH]; örü [HH]; örüsï [HHH], defective (be) v buo örü [LH HH]; gbaa örü
  
200

defend	English-I;
  [HH HH]; vuo örü [LH HH].",echeruo
en,defend vzöö[HH].,,,"",echeruo
en,defend oneself,v,,kpere önü [HH HL].,echeruo
en,deference,n,,nzere [HLH]; ugwu [LL].,echeruo
en,deficient in (be),v,,köö*[HH].,echeruo
en,defile,v,,meböö [LHH]; merüö [LHH].,echeruo
en,deflated (be),v,,fee [HH]; vee [HH].,echeruo
en,deformity of limb,n,,"ngwölö [LHH]; ngwörö
  [LHH].",echeruo
en,degrade,v,,töö [HH].,echeruo
en,deity (names oO,n,,"Agwü [HL]; Akpü [HH];
  Eke [HL]; Igwe [HH]; öbasï [LLL].",echeruo
en,deity (of kindred),n,,oriri akü [LHH LL].,echeruo
en,delay,v,,"celü [LH]; cere [LH]; gbue oge [HH
  HL]; gbuo oge [HH HL]; gere [LH]; jie [HH].",echeruo
en,deliberate (be),v,,cebiri [HLH].,echeruo
en,"delicious (be) v töö ütö [HH HH], delight",n,,obi ütö [HL LH].,echeruo
en,delight i' töö amü [HH HH]; töö öcï [HH HL].,,,"",echeruo
en,deliverance,n,,nzöpüta [HHLH].,echeruo
en,deliver (e.,,,"",echeruo
en,g.,,,"",echeruo
en,baby),v,,müö [LH].,echeruo
en,deluge,n,,ide [HL]; iju mmiri [LH HHH].,echeruo
en,demand,v,,naa [LH].,echeruo
en,"demarcate v kewaa [LHH], demon",n,,"agbala [HLL] (önïca); agbara [HLL];
  mmöö öjöö [LHH HHH].",echeruo
en,demonstrate,v,,gosi [HH]; zi [H].,echeruo
en,denial,n,,ago [HH]; agügö [HLH].,echeruo
en,denomination,n,,okpukpe [LLH].,echeruo
en,deny    /; göö [HH].,,,"",echeruo
en,deny access,v,,löpü [HL].,echeruo
en,deny a share of,v,,wüö [LH].,echeruo
en,deny outright,v,,gögbuo [HHH].,echeruo
en,depart,v,,"bilie [LHH]; binie [LHH]; fiiö [HH];
laa [LH]; naa [HH]; püö [HH]; walfe [HHH];
  zelaa [HHH]; zulaa [HHH].",echeruo
en,de-husk,v,,cee [LH; gbaa [HH]].,echeruo
en,deride,v,,kötöö [HLH]; lïa [LH]; nïa [LH].,echeruo
en,descend,v,,"gbada [HL]; lïda [HL]; rida [HL];
",echeruo
en,zida[HL].,,,"",echeruo
en,descendants,n,,ümü[HL];ümüümü[HLHL].,echeruo
en,desensitise,v,,gbasie [HLH].,echeruo
en,desert,n,,özala [LLL]; özara [LLL].,echeruo
en,desire,n,,"agülü [HHH]; agürü [HHH]; agüü
  [HHH]; öcïcö [LHH].",echeruo
en,desire,v,,güa [LH]; güö [LH].,echeruo
en,despair,n,,nkölöpü [HHLL] (önïca).,echeruo
en,despair,v,,daa mba [LH LL].,echeruo
en,despise,v,,"kpölïa [HLH]; leda anya [HLHH];
lelva [HLH]; neda anya [HL HH]; nenïa

;bo Index	dim-witted person
*	
  [HLH].",echeruo
en,despising (act of),n,,"nlelï[HHL];nnene[HHL];
",echeruo
en,nnenï[HHL].,,,"",echeruo
en,despondency,n,,nkölöpü [HHLL] (önïca).,echeruo
en,"despondent (be)    r daa mba [LH LL], destiny // akaraaka[HLL HH];eke[HL];eke
  ci [HL H].",,,"",echeruo
en,destruction,n,,mbibi [HHH]; mmebi [HHL].,echeruo
en,detect (able to),v,,delie [HLH].,echeruo
en,detention centre,n,,"mkpölö [LHH]; mkpörö
",echeruo
en,"[LHH]; nga [LH], detergent",n,,nca[HL].,echeruo
en,determination,n,,ntacïobi [HHH HL].,echeruo
en,determine,v,,coo [LH].,echeruo
en,detest,v,,kpöö asï [HH HL] (önïca).,echeruo
en,devastation,n,,ürïöm [HLL].,echeruo
en,develop roots,v,,gbaa mgborogwu [HH LLLL].,echeruo
en,devil,n,,"ekwensu [HHHH], dewigirigi [HHHH]: ijiriji [HHHH]; imo
  [LL]; imu [HL]; nda [LL].",echeruo
en,dialect,n,,asüsü [HLH].,echeruo
en,diarrhoea,n,,"atoöbara[HH LLL];efie[HLL];
  otolo [LLL]; otoro [LLL]; utolo [LLL].",echeruo
en,diarrhoea (have),v,,"cïa afö [HH HH]; gbaa afö
  [HH HH].",echeruo
en,dice,n,,"mbi [LH]; mkpürii okwe [HHH LL];
  nza [LH].",echeruo
en,dice-board,n,,okwe [LL].,echeruo
en,dictionary    /; ököwa okwu [LHH HH].,,,"",echeruo
en,die,v,,"kubie [HLH]; nwünyüö anya [HHH HH];
  nwüö [HH]; zee ume [HH HH].",echeruo
en,different (be),v,,dï ice [HL HL].,echeruo
en,differently,adv,,ice ice [HL HL].,echeruo
en,difficulties,n,,nimekpa ahü [HHL].,echeruo
en,difficult (become),v,,"liearü[HHLH];raaahü
[HH LH]; shie ike [HH HH]; sie ike [HH
  HH]; taa ike [HH HH].",echeruo
en,difficulty,n,,mkpa [HL].,echeruo
en,dig,v,,gwuo [HH]; maa [HH].,echeruo
en,digger,n,,ngwu [LH]; obeji [HHH].,echeruo
en,dignitary,n,,okongwu [LHL]-dignityugwu [LL].,echeruo
en,dig narrow tunnel,v,,tüö önü [LH HH].,echeruo
en,dig open,v,,gwupuo [LHH].,echeruo
en,dig up (tubers),v,,büö [LH].,echeruo
en,dig up yam,v,,vüö ji [LH H].,echeruo
en,"dig with ""ube""",v,,töö ube [HH HL].,echeruo
en,dilemma (be in a),v,,tökïrï [HLH].,echeruo
en,diminutive (be),v,,pee [HH].,echeruo
en,dim-witted person,n,,"ogholi [HLL]; ogoli
  
dinner	Igbo Dictionary	dissection

[HLL]; ogori [HLL]; oholi [HLL],
",echeruo
en,dinner,n,,"azïanyasï[LHHHL];nriabalï[HH
LLL]; nri anyasï [HH LHL].",echeruo
